id sender,id receiver,amount,trxn_id,transaction type
EXTERNAL390266,CUST85606894,1480.0,PCKN53174196,1
CUST37869805,CUST85606894,2500.0,PMBA32562886,1
CUST92720469,CUST85606894,8.5,PBXL51080798,1
CUST26405592,CUST85606894,402.0,DHNN79698508,1
CUST78388949,CUST85606894,348.0,BLIA29794265,1
CUST26600312,EXTERNAL515619,25.0,EFFK15108037,1
CUST85062155,EXTERNAL515619,653.0,YWOV47985470,1
CUST13927477,EXTERNAL515619,372.0,EMTN67074255,1
CUST95800599,EXTERNAL515619,237.5,BJDD33335804,1
CUST34085938,EXTERNAL515619,994.0,RIDV17377707,1
EXTERNAL131589,CUST95701952,950.0,AKKC57697070,1
CUST25880537,CUST95701952,10.5,GXLU92177789,1
EXTERNAL132253,CUST95701952,1627.0,BWZX50330100,1
EXTERNAL459022,CUST92888820,189.0,HFGP14763362,1
EXTERNAL813071,CUST92888820,135.5,LRJI77099510,1
CUST55332291,CUST92888820,570.0,OPQM93242544,1
EXTERNAL234966,CUST33707167,1700.0,VNXB37424440,1
EXTERNAL614002,CUST33707167,99.5,FFME90899237,1
EXTERNAL951580,CUST33707167,13.5,TEEL29943372,1
CUST72198435,CUST33707167,137.0,LASS87889918,1
EXTERNAL486395,CUST33707167,80.0,NIEO31438988,1
EXTERNAL355730,CUST33707167,3055.0,IVKX60233502,1
EXTERNAL787603,CUST33707167,71.0,RTDG70077380,1
CUST52417446,CUST33707167,3645.0,ZVZH74118459,1
EXTERNAL348512,CUST33707167,370.0,LSMA63908033,1
EXTERNAL886161,CUST33707167,281.0,CCHW64289292,1
EXTERNAL513224,CUST33707167,3106.0,HEQW41097045,1
CUST64219297,EXTERNAL743527,67.5,OJWG22774514,1
CUST42794862,EXTERNAL743527,2242.5,XSBZ20210693,1
CUST71997878,EXTERNAL743527,972.0,WTJY60530546,1
CUST33707167,EXTERNAL743527,3026.0,FWPV52771394,1
CUST56017929,EXTERNAL743527,153.0,FBWA76234256,1
EXTERNAL790530,CUST22575999,694.0,MIMJ15396278,1
EXTERNAL996521,CUST22575999,54.5,FIXL47806149,1
CUST98693116,CUST22575999,354.0,CXHQ41671418,1
EXTERNAL649326,CUST22575999,42.0,GZCJ25752811,1
EXTERNAL190974,CUST22575999,2498.0,XLMD60567904,1
EXTERNAL486400,CUST22575999,2470.0,YVLZ90204277,1
CUST69831679,CUST51439712,402.5,LKCW81447693,1
EXTERNAL612835,CUST51439712,1468.0,KBJQ32731803,1
EXTERNAL364577,CUST51439712,80.0,PFJY79675502,1
EXTERNAL214738,CUST51439712,240.0,ZJUA46105311,1
EXTERNAL391585,CUST51439712,1082.0,DZNU48634271,1
EXTERNAL862480,CUST51439712,70.0,BJQM45128959,1
EXTERNAL605013,CUST51439712,102.0,ZUMA85712749,1
EXTERNAL381678,CUST51439712,180.0,GVYB21198256,1
CUST21265998,CUST51439712,900.0,VLQF58862796,1
EXTERNAL581397,CUST51439712,1436.0,PRPE69854744,1
CUST98427973,CUST51439712,310.0,ULCG57518533,1
CUST84553701,CUST51439712,41.0,XWGJ77987918,1
CUST96810213,EXTERNAL455956,230.5,SERH30288469,1
CUST98416721,EXTERNAL455956,3.0,MAWI97985589,1
CUST24168955,CUST63390497,295.0,HDDO63898340,1
EXTERNAL731686,CUST63390497,196.0,VFNK27943255,1
CUST77491935,CUST63390497,108.0,JEHB82796479,1
EXTERNAL236456,CUST63390497,89.0,TEZC72041349,1
CUST85446684,EXTERNAL339557,200.0,MEUW23272334,1
CUST46314169,CUST87151046,367.0,MPLM65521330,1
EXTERNAL773345,CUST87151046,284.0,NPQG54258433,1
CUST41601974,CUST87151046,4940.0,VBFR60364597,1
CUST10605842,CUST87151046,463.0,DGTO33244426,1
CUST79113937,CUST87151046,1565.0,ZMTB56032348,1
CUST98550870,CUST87151046,425.0,XPVM37863141,1
CUST55319510,CUST87151046,427.0,KPGI65673102,1
EXTERNAL940003,CUST87151046,200.0,LDVE94469226,1
EXTERNAL797249,CUST87151046,3178.0,CGZS78520183,1
EXTERNAL337817,CUST87151046,190.0,NGSJ38282141,1
CUST95888447,CUST87151046,1400.0,IGOT70011183,1
EXTERNAL517623,CUST79551463,188.0,VEIX23621848,1
EXTERNAL765528,CUST79551463,578.0,GIQW92793373,1
CUST95759803,CUST88352988,4566.5,OGMV26153378,1
CUST54067365,CUST88352988,1385.0,PLNN62258226,1
EXTERNAL600633,CUST88352988,267.0,YHKM52973234,1
EXTERNAL409620,CUST88352988,539.5,GDJW61012149,1
CUST10968438,CUST88352988,49.0,IWKZ91157690,1
EXTERNAL363687,CUST88352988,25.0,CVOF18684555,1
EXTERNAL517623,CUST88352988,213.0,HKQF39522816,1
CUST61771666,CUST88352988,2.0,VELJ12692332,1
EXTERNAL811182,CUST88352988,400.0,DFUB61474263,1
EXTERNAL211927,CUST88352988,84.0,SGSQ76231907,1
CUST13307871,CUST88352988,68.0,FEMS29265316,1
CUST33855085,CUST88352988,4514.5,KKIH15546919,1
CUST65100890,CUST45986594,8.5,QBGD74497612,1
CUST65733314,CUST45986594,2030.0,ZYGU72581539,1
CUST28670997,CUST24551749,3445.5,JAPK78003400,1
EXTERNAL231017,CUST24551749,52.0,QCYV60558482,1
EXTERNAL257094,CUST24551749,15.0,QMCI54712490,1
EXTERNAL971311,CUST24551749,110.0,ICDF48113983,1
CUST59614640,CUST21636254,47.5,MMNK99231534,1
CUST90461376,CUST21636254,594.0,JTFI19437453,1
CUST61770373,CUST21636254,494.0,JIYC34780312,1
CUST70391299,CUST21636254,228.0,VZPI79587607,1
EXTERNAL495727,CUST21636254,498.0,TIDA49129883,1
CUST65354073,CUST21636254,80.0,TPMV96252039,1
CUST61405942,CUST21636254,165.5,NQIO60808401,1
EXTERNAL768626,CUST90625887,340.0,ZLXX17677589,1
CUST83929842,CUST90625887,660.0,JMDA48124075,1
EXTERNAL355059,CUST90625887,534.0,UIXW43750885,1
EXTERNAL291956,CUST90625887,140.0,OLVN85532887,1
CUST30258518,CUST90625887,88.5,DVIX52111657,1
EXTERNAL195959,CUST90625887,821.5,LQGP58377193,1
CUST82383519,CUST90625887,368.0,EKCW94957219,1
CUST27867863,CUST90625887,264.0,JQUB30977802,1
EXTERNAL147143,CUST75956753,45.0,XTBK94724282,1
CUST54338835,EXTERNAL538102,345.0,UHPF65312124,1
CUST26082415,EXTERNAL538102,182.0,JMSN99498862,1
CUST41977464,EXTERNAL538102,46.0,LAWC23994514,1
CUST84105123,EXTERNAL538102,450.0,NMWQ61546203,1
CUST71352636,EXTERNAL776434,924.0,EUXR70707807,1
CUST83708217,EXTERNAL776434,522.0,FHRL52513256,1
CUST56325469,CUST35460440,88.0,ZYQS19558143,1
EXTERNAL660833,CUST35460440,38.5,JPMW25117194,1
EXTERNAL457401,CUST35460440,2973.0,CEOO74599723,1
EXTERNAL985693,CUST35460440,300.0,ZIGM69829266,1
CUST66634526,CUST35460440,30.0,XATU53745829,1
CUST91017391,CUST35460440,89.0,ERUB55517764,1
CUST75908589,CUST35460440,1212.0,UYBV14075903,1
EXTERNAL260575,CUST35460440,6.0,ZDKO25355716,1
CUST87068507,CUST35460440,160.0,QLLL10911785,1
CUST75903800,CUST12665661,12.0,YFJU29337247,1
CUST40476517,CUST93297539,1360.0,YXXE12667354,1
CUST44501042,CUST93297539,495.0,SNMS43468031,1
EXTERNAL597079,CUST93297539,274.0,LLSF65200856,1
CUST54673753,CUST99141870,332.0,YSTF22299727,1
EXTERNAL852074,CUST99141870,140.0,KSSQ44174549,1
CUST54152166,CUST99141870,106.0,PZCS36946169,1
EXTERNAL333841,CUST99141870,113.5,LSKF90963412,1
EXTERNAL962180,CUST99141870,583.0,RJGP51126775,1
EXTERNAL230620,CUST99141870,1041.0,ITGV56149062,1
EXTERNAL240171,CUST99141870,161.5,VRMA31547936,1
EXTERNAL720984,CUST99141870,40.0,GEHP19774993,1
EXTERNAL997584,CUST99141870,3316.0,GPTL23053007,1
CUST29096136,CUST26061491,49.0,ORGK55589209,1
CUST85284031,CUST26061491,1056.0,JZLP65860633,1
EXTERNAL156302,CUST93295762,29.0,XHBH51826295,1
EXTERNAL590088,CUST93295762,334.0,JFVD80338368,1
CUST42171016,CUST93295762,47.5,KOCY30714737,1
EXTERNAL800328,CUST93295762,178.0,LYZA26648205,1
CUST27995776,CUST93295762,230.0,KIMW29826667,1
EXTERNAL921238,CUST93295762,1361.0,BQJP94461499,1
EXTERNAL368778,CUST93295762,2088.5,VHJZ34931843,1
CUST12321734,CUST93295762,272.0,REFZ85673585,1
CUST91898943,CUST86852996,604.0,VDGH83000168,1
EXTERNAL361040,CUST86852996,1107.0,WVCZ49065435,1
CUST76906042,EXTERNAL120863,264.0,CLYP65325548,1
CUST30640668,EXTERNAL120863,1.0,WRMB29505986,1
CUST52297650,EXTERNAL253732,625.0,YYGV82289268,1
CUST48551570,EXTERNAL253732,249.5,MBYW63833139,1
CUST27402843,EXTERNAL253732,24.0,XVHN71797671,1
CUST63891382,EXTERNAL253732,570.0,FLQY65227820,1
CUST61318963,EXTERNAL253732,8370.0,IDYA69704517,1
CUST50568037,EXTERNAL253732,103.0,COBY28319416,1
CUST75922541,EXTERNAL195401,730.0,YWCR29591706,1
CUST89514796,EXTERNAL195401,96.0,KSBF15738926,1
CUST46043644,EXTERNAL195401,90.0,ZYKA16483112,1
EXTERNAL429927,CUST15589718,421.0,JIYB29176890,1
EXTERNAL448707,CUST15589718,2318.0,XJWQ25544922,1
EXTERNAL928394,CUST15589718,72.0,UMRZ52859994,1
EXTERNAL534212,CUST15589718,877.0,WHMZ15542243,1
EXTERNAL199061,CUST15589718,141.0,OCUC53588635,1
CUST73766139,CUST15589718,2538.0,UWOQ50150416,1
CUST42512198,CUST15589718,481.0,MLXA18728715,1
CUST12677376,CUST15589718,2480.0,DXWK73369535,1
EXTERNAL252994,CUST48571889,13.0,DYHY68411056,1
CUST36150291,CUST48571889,1485.0,DTOS49327188,1
CUST92715616,CUST48571889,1600.0,WGBF93435518,1
EXTERNAL245530,CUST48571889,338.0,DDKG54262313,1
EXTERNAL650928,CUST48571889,120.0,NPAO91437328,1
CUST20675963,CUST48571889,1752.5,CWYL54144736,1
CUST42732294,CUST13989102,150.0,YOUY30888469,1
EXTERNAL963847,CUST13989102,504.5,FVLX92363531,1
EXTERNAL772971,CUST13989102,24.0,DEDG53606362,1
EXTERNAL193535,CUST13989102,3387.0,BGIM69480280,1
EXTERNAL223158,CUST13989102,1365.5,JQKY28563651,1
CUST56664471,CUST13989102,2544.0,CNIS13506606,1
CUST99855444,CUST13989102,1251.0,VLAB71644874,1
EXTERNAL767570,CUST56330954,3324.0,IFHB45098989,1
EXTERNAL566837,CUST56330954,75.0,GGCN36163772,1
CUST34538920,CUST56330954,2703.5,IIZV95421299,1
EXTERNAL104530,CUST56330954,1722.5,IZPU22622347,1
CUST24528747,CUST56330954,152.0,HIBW63196919,1
CUST22591223,CUST56330954,138.0,ECOM20556826,1
EXTERNAL115961,CUST56330954,313.0,NOXV11432821,1
CUST56284967,CUST56330954,180.0,JHHC68740081,1
EXTERNAL402345,CUST56330954,16.0,MXSO44506675,1
EXTERNAL571118,CUST56330954,1590.5,UJNG58630514,1
CUST91056570,CUST56330954,246.0,UTIZ26034412,1
CUST94524636,CUST56330954,372.0,UYKQ20523262,1
CUST24812586,CUST56330954,6.0,QFPZ70197060,1
CUST57003901,CUST56330954,4236.0,WZHW60469327,1
CUST98235806,CUST56330954,3534.0,PHQC45636850,1
CUST71352261,CUST19760783,122.0,UGZS71720918,1
EXTERNAL907791,CUST19760783,29.5,FSQK30892760,1
CUST78690375,CUST19760783,160.0,FJWM26115647,1
EXTERNAL704139,CUST19760783,2.0,HLXM71084790,1
EXTERNAL465102,CUST19760783,45.0,BLET44349405,1
EXTERNAL153335,CUST19760783,5.0,OJJP83303393,1
EXTERNAL574743,CUST19760783,2088.0,HVSR10174749,1
EXTERNAL752341,CUST19760783,302.0,TEUW65782301,1
CUST76367160,EXTERNAL185294,1382.0,MOXN19167493,1
CUST29005100,EXTERNAL185294,605.5,LGGF24376405,1
CUST69386585,EXTERNAL185294,252.0,VHHK62173481,1
CUST32181916,EXTERNAL185294,20.5,KOPU44120951,1
CUST45443454,EXTERNAL185294,222.0,BBDP70490769,1
CUST88084323,EXTERNAL185294,92.0,VJZX19970392,1
CUST55913013,EXTERNAL185294,25.0,EQOC55559766,1
CUST26281532,CUST11898744,70.0,ORXC83707649,1
EXTERNAL927717,CUST11898744,437.5,CIXI27009442,1
CUST11100091,CUST11898744,474.0,GTYQ55682687,1
EXTERNAL869750,CUST11898744,196.0,ACHW54881635,1
EXTERNAL558465,CUST11898744,3506.5,OIXK19345355,1
EXTERNAL359785,CUST11898744,246.0,MHFB39058836,1
EXTERNAL127544,CUST11898744,3663.5,LCFR72875188,1
CUST97456779,CUST96987177,345.0,QPOO51962586,1
EXTERNAL603907,CUST96987177,2585.0,QZXX31594438,1
EXTERNAL567841,CUST96987177,296.0,IUXT22120565,1
CUST52994041,CUST96987177,113.5,QLUI32487130,1
CUST40890220,CUST96987177,319.5,JJHI40268976,1
CUST57717657,CUST96987177,3495.5,ADBH42749638,1
EXTERNAL669890,CUST96987177,2.0,JDLO66286895,1
CUST79133380,CUST96987177,2.0,CZAU67767667,1
EXTERNAL198222,CUST96987177,290.0,TTZY87646005,1
EXTERNAL525150,CUST96987177,1171.0,MIIX13079153,1
EXTERNAL848616,CUST25711226,1210.0,HSJF89100814,1
EXTERNAL803440,CUST25711226,59.5,RKHX26721400,1
CUST96863886,CUST25711226,498.0,RUIW75163343,1
EXTERNAL208893,CUST25711226,302.0,DNET16112911,1
EXTERNAL552482,CUST25711226,6.0,ECDD59047422,1
EXTERNAL109040,CUST25711226,48.0,RVKB15049913,1
EXTERNAL762201,CUST25711226,631.0,GVHY75917417,1
EXTERNAL620088,CUST25711226,49.5,BAOB44432473,1
EXTERNAL592820,CUST18681761,10.5,PMCE12491764,1
CUST84459303,CUST18681761,13.0,AHPG21210525,1
CUST96696288,CUST18681761,183.0,MONH78428041,1
EXTERNAL473973,CUST18681761,1882.0,VONA86733729,1
EXTERNAL874672,CUST18681761,4.0,MUZX73819463,1
EXTERNAL975514,CUST18681761,458.5,NKBY85339414,1
CUST98503553,CUST18681761,86.5,TSXN29701698,1
CUST53732627,CUST18681761,68.0,CTQM67015711,1
EXTERNAL210098,CUST18681761,3225.0,STKP23341229,1
EXTERNAL141379,CUST18681761,43.0,DKLX15864232,1
EXTERNAL133633,CUST18681761,96.0,HDJW30579246,1
EXTERNAL963435,CUST18681761,162.0,CAZU30285217,1
CUST66234101,CUST18681761,23.5,NFAC83493963,1
EXTERNAL361089,CUST18681761,110.0,ZDXO93912199,1
EXTERNAL212417,CUST44067123,1555.5,UPPC27430985,1
CUST34145731,CUST44067123,2615.5,WCBV72264325,1
EXTERNAL591805,CUST44067123,42.0,FOSO63121202,1
CUST97834903,CUST44067123,6.0,IRIM88420657,1
EXTERNAL797987,CUST44067123,1966.0,AHUF94387203,1
EXTERNAL440807,CUST44067123,2185.0,MPCU67469695,1
EXTERNAL567404,CUST44067123,124.0,HEEY19370560,1
EXTERNAL905485,CUST44067123,97.0,RHRL99965858,1
CUST90805949,CUST44067123,65.0,TJJE42483828,1
EXTERNAL485966,CUST44067123,289.5,KEEH52876098,1
EXTERNAL790506,CUST76905471,5.0,TSQU61838601,1
CUST18523686,CUST25335283,589.0,SNLD35236060,1
EXTERNAL963195,CUST25335283,24.0,RKEX62010414,1
CUST36244658,CUST25335283,6533.0,NMDY73251968,1
EXTERNAL540596,CUST25335283,66.0,CTYA48579464,1
CUST26750122,CUST25335283,759.0,ZKRD50929705,1
CUST45497344,CUST25335283,41.0,JYBJ71715103,1
EXTERNAL568910,CUST25335283,33.5,GHZI29401169,1
CUST56081414,CUST25335283,492.0,LIHH49672454,1
EXTERNAL844506,CUST25335283,95.0,WPSX85968357,1
CUST99499222,CUST25335283,31.0,KRIC60743268,1
EXTERNAL658751,CUST74460982,155.0,BPZV14916003,1
CUST30305160,CUST74460982,63.0,ZKRD72329604,1
EXTERNAL475266,CUST74460982,68.0,DXCA53905215,1
CUST17818185,EXTERNAL646579,533.5,PZVJ99518957,1
CUST98731195,EXTERNAL646579,1164.0,PZLE34580459,1
CUST41389294,EXTERNAL646579,2112.5,MJRB94906219,1
CUST46782939,EXTERNAL646579,461.0,XPUO95419336,1
CUST65259230,CUST48227096,352.0,QKYK21114462,1
EXTERNAL804112,CUST48227096,294.0,TGAU90769248,1
CUST82819308,CUST48227096,70.0,ESBW11838355,1
EXTERNAL632783,CUST48227096,124.0,KHAC61586761,1
CUST11187823,CUST48227096,1076.0,LVVD80203260,1
CUST84322613,CUST48227096,357.0,VUXI90286987,1
CUST85428594,CUST48227096,46.0,YCTQ81326966,1
CUST21584174,CUST48227096,150.0,WXWP85852597,1
CUST70902556,CUST48227096,507.5,VBGN16866712,1
CUST45311590,CUST18642796,64.0,UKKV93597895,1
EXTERNAL324459,CUST18642796,488.5,CZSB61860733,1
EXTERNAL611868,CUST18642796,303.5,JCEO34246445,1
EXTERNAL616798,CUST37029847,44.0,GCZX34785903,1
EXTERNAL594546,CUST37029847,1917.0,RIZC90089977,1
CUST85970229,CUST37029847,165.5,GISQ90303242,1
EXTERNAL194177,CUST37029847,39.0,WBTN89491826,1
CUST51914438,CUST89102356,2046.0,RKRI33703285,1
EXTERNAL413669,CUST89102356,1838.5,OZKG85204782,1
EXTERNAL881125,CUST89102356,1148.0,GBFN87992743,1
CUST27600361,CUST89102356,199.0,ODID18143809,1
EXTERNAL293312,CUST89102356,20.0,VLYW38464686,1
EXTERNAL201381,CUST89102356,1592.0,JYBV12980288,1
CUST70753181,EXTERNAL236413,758.5,EVLA33546188,1
CUST74270470,CUST81917235,2389.0,DGQE65829231,1
CUST43029052,CUST81917235,408.0,WVTH25788731,1
EXTERNAL530714,CUST81917235,61.0,ZMTQ34488244,1
CUST97170137,CUST81917235,1120.0,DOCE95586306,1
CUST46473906,CUST81917235,145.0,FLCY36252815,1
EXTERNAL863444,CUST81917235,16.5,OAVJ59104210,1
EXTERNAL787614,CUST81917235,2720.0,KMHA61026681,1
EXTERNAL199379,CUST81917235,27.5,TMVJ90086153,1
CUST61036970,CUST81917235,130.0,XDTD40330088,1
CUST50181943,CUST81917235,415.0,QYVS76895207,1
EXTERNAL747705,CUST10409922,1237.0,WZLX96183701,1
EXTERNAL693887,CUST50071501,44.5,JJVO36721001,1
EXTERNAL613561,CUST50071501,33.0,ZCFT58280027,1
EXTERNAL249893,CUST50071501,290.0,PVUL76897782,1
EXTERNAL284530,CUST50071501,300.0,EBJZ77871405,1
EXTERNAL629949,CUST50071501,101.0,HDLL97529897,1
CUST27607362,CUST50071501,45.0,EWPS27842901,1
EXTERNAL851807,CUST50071501,2388.0,PCJK66175708,1
CUST76396847,CUST50071501,736.0,XWZF86883501,1
CUST74274495,CUST50071501,2736.0,GTYP22998461,1
CUST47566550,CUST50071501,232.0,FJIK82754201,1
EXTERNAL284428,CUST50071501,2211.0,EYNM89929055,1
CUST96481963,CUST50071501,215.0,VGCK26907233,1
EXTERNAL985862,CUST50071501,3834.0,XLVM30093111,1
CUST56048650,CUST50071501,2831.0,RMNR56310998,1
EXTERNAL177429,CUST67674464,713.0,TSYH95989333,1
EXTERNAL921555,CUST67674464,4.0,CAVU40352850,1
CUST24923823,CUST67674464,370.0,VIUV52715934,1
EXTERNAL719674,CUST57178526,290.0,OPZZ78446500,1
CUST95212351,CUST57178526,3810.0,LTIF82715959,1
EXTERNAL303462,CUST57178526,1160.0,JLQA32678565,1
CUST69584296,CUST57178526,50.0,JSXD50267020,1
CUST36748890,CUST57178526,128.0,RLLU21375135,1
EXTERNAL481033,CUST57178526,532.0,GNCR54782824,1
CUST29968948,CUST57178526,0.0,QZSB48078278,1
CUST36883146,CUST57178526,50.0,KOLI74799745,1
EXTERNAL829109,CUST57178526,466.0,FWGR38132882,1
EXTERNAL778449,CUST36712150,210.0,WMYU42993436,1
CUST17245695,CUST36712150,198.0,HOSE18627489,1
EXTERNAL441412,CUST36712150,135.0,MLZO92797410,1
CUST44904729,CUST36712150,3506.0,ZEBH15636422,1
EXTERNAL624244,CUST31170857,520.0,LMCH34621033,1
EXTERNAL473672,CUST31170857,3660.0,DKNJ50587071,1
EXTERNAL717984,CUST31170857,788.0,TAUJ76239032,1
CUST14137797,CUST31170857,7656.0,XYUF65433453,1
CUST17152659,CUST31170857,327.0,HHIU24532937,1
CUST28668936,CUST31170857,11.5,XGIT94225615,1
EXTERNAL487288,CUST31170857,6395.0,MBGQ43212920,1
EXTERNAL544406,CUST31170857,242.0,WIYM22970440,1
EXTERNAL913460,CUST31170857,26.5,ZGII96143184,1
EXTERNAL296889,CUST31170857,108.5,UMHU86883235,1
EXTERNAL394389,CUST31170857,93.5,BVIL87601551,1
CUST22114683,CUST31067866,75.5,KLHG17829202,1
CUST26280395,CUST31067866,123.5,KUTB55533003,1
CUST19655252,CUST31067866,1124.5,CPRZ30980947,1
CUST84361121,CUST31067866,1064.0,SRTV49721317,1
CUST78974219,CUST31067866,1312.0,TVBZ38994347,1
CUST42298250,CUST31067866,72.5,TSMD43673814,1
EXTERNAL798874,CUST31067866,10.0,AZUQ80883246,1
EXTERNAL523619,CUST31067866,1072.0,NYYF41662009,1
CUST28475843,CUST31067866,122.0,BAVP52796127,1
EXTERNAL993361,CUST31067866,1197.5,DCSH83493701,1
EXTERNAL423830,CUST31067866,109.0,HJRC14755212,1
CUST99882113,CUST31067866,646.5,HRTA78784777,1
CUST25246738,EXTERNAL656875,6817.0,TBFW34593332,1
CUST22710475,EXTERNAL656875,170.0,KUXI60474995,1
CUST13776027,EXTERNAL656875,470.0,WKPV76317255,1
CUST40484570,CUST16387074,64.0,XVAG10052233,1
CUST23741571,CUST16387074,615.0,IRGO34335960,1
EXTERNAL746206,CUST16387074,221.0,NQUS23529807,1
CUST68945726,CUST16387074,55.0,RLSE38060292,1
CUST60971728,CUST36183285,368.5,GHYD77939157,1
EXTERNAL391969,CUST36183285,42.0,SGZJ42968325,1
EXTERNAL432263,CUST36183285,25.0,CXIO83560090,1
EXTERNAL719228,CUST36183285,180.0,AMPW90092751,1
EXTERNAL887719,CUST36183285,572.0,TPAH91737604,1
EXTERNAL608825,CUST36183285,220.0,OJEJ47258477,1
CUST22385004,CUST41966919,699.0,SVNH53287372,1
EXTERNAL269988,CUST41966919,88.5,LGWZ84598596,1
CUST43882447,CUST41966919,1163.0,ULPS22491319,1
CUST67679078,CUST41966919,700.0,FLNO69949353,1
CUST80344556,CUST41966919,535.0,XCWV18454355,1
EXTERNAL600611,CUST41966919,886.5,CXOY78553768,1
EXTERNAL363932,CUST41966919,1163.5,VQKS15993470,1
CUST66502857,CUST41966919,907.0,RJAK30380509,1
CUST37532199,CUST41966919,1525.0,UESF67203878,1
EXTERNAL590333,CUST41966919,1117.0,XTAF94757009,1
CUST36279796,CUST57299803,2.0,IXID75146940,1
CUST51292978,CUST57299803,3770.0,QRPU10574017,1
CUST12997575,CUST57299803,832.0,TVOU41177485,1
EXTERNAL552755,CUST30265440,2851.0,ZRQG51167121,1
CUST35085207,CUST30265440,195.0,YLQZ16067722,1
CUST22385641,CUST30265440,317.5,VTLO29911500,1
CUST76748857,CUST30265440,38.0,VSFF78083675,1
CUST75988367,CUST11927499,830.0,VAZF30135892,1
EXTERNAL455436,CUST11927499,256.0,LLRU66982687,1
EXTERNAL192794,CUST11927499,32.0,XTTO94410385,1
EXTERNAL463916,CUST11927499,1076.5,UVSF83251296,1
CUST96291546,CUST11927499,46.0,BHCV21170165,1
EXTERNAL381300,CUST11927499,380.0,HSQC51467597,1
CUST23975757,CUST11927499,49.5,FHAR44757774,1
CUST99374419,CUST11927499,3300.5,HMEU95655846,1
CUST27027456,CUST16102170,1338.5,JEFY66770720,1
EXTERNAL161535,CUST17558574,134.0,SEJH61422701,1
CUST39513386,CUST17558574,128.0,WIKY13435774,1
CUST60549162,CUST17558574,3091.0,WCTE67088627,1
EXTERNAL768933,CUST17558574,36.0,OUDY83470288,1
EXTERNAL625340,CUST12699623,1378.0,UIMG17066402,1
CUST14294391,CUST12699623,630.0,VDTO24003406,1
CUST34461290,CUST12699623,1066.0,VXQV39747723,1
CUST67677581,CUST12699623,232.0,XAMC68446795,1
EXTERNAL465390,CUST36895285,670.0,HZFW20060180,1
EXTERNAL185119,CUST36895285,122.0,WIWK74329080,1
CUST11072301,CUST36895285,2340.0,EQQZ29483775,1
EXTERNAL129078,CUST36895285,62.0,DVDL32033559,1
EXTERNAL529110,CUST36895285,250.0,BQHF56411644,1
EXTERNAL978781,CUST36895285,2395.0,VYHN50518187,1
EXTERNAL690504,CUST34461290,2807.0,SRLI95677371,1
CUST36605623,CUST34461290,477.5,OREB59288703,1
EXTERNAL996672,CUST34461290,124.0,DUJK79698231,1
CUST68337618,CUST34461290,47.0,EMPC24431474,1
CUST29542884,CUST34461290,1987.0,FFSI34882411,1
EXTERNAL912829,CUST48058231,3938.0,LSBK51393524,1
CUST31935236,CUST48058231,220.0,AVTE41441006,1
EXTERNAL381300,CUST48058231,430.5,ZCLZ64249128,1
CUST19730641,CUST48058231,52.0,BLZZ78626362,1
EXTERNAL767703,CUST48058231,3586.0,SMMR41810038,1
EXTERNAL149477,CUST48058231,1290.0,DDQJ67203744,1
EXTERNAL713679,CUST19372856,1043.0,UQDP21513923,1
CUST68159442,CUST19372856,12.5,OROM54669695,1
EXTERNAL660936,CUST19372856,276.0,YVPO82046087,1
EXTERNAL672430,CUST19372856,145.0,FVTX77322481,1
CUST52924773,CUST19372856,2700.0,DHGI89106357,1
EXTERNAL293665,CUST19372856,3174.0,QOGG44712176,1
CUST45161772,CUST19372856,60.0,SPJT37039105,1
CUST94047609,EXTERNAL184506,1006.0,SSFD42477309,1
CUST17535146,EXTERNAL184506,920.5,QAPB37637248,1
CUST75402903,EXTERNAL184506,4950.5,XEBB12212562,1
CUST92377486,EXTERNAL184506,469.0,SBCT96363472,1
CUST21737712,CUST48094323,1760.0,BQHQ91667310,1
EXTERNAL799169,CUST48094323,10.0,RHDP76195090,1
EXTERNAL716635,CUST48094323,117.0,HDVM39062035,1
EXTERNAL950564,CUST48094323,3736.0,VNKR78339883,1
EXTERNAL251542,CUST48094323,985.0,DVAZ50571787,1
CUST56228837,CUST48094323,34.0,BVHG36323564,1
EXTERNAL556244,CUST48094323,1909.0,AIUF17468738,1
CUST37883354,CUST48094323,720.0,GTIJ53631715,1
CUST84848923,CUST48094323,208.0,NWNO38647477,1
EXTERNAL362455,CUST42122797,505.0,OBLV65090286,1
EXTERNAL263796,CUST42122797,482.0,RJBS41370208,1
EXTERNAL222389,CUST42122797,487.0,EOEL20348228,1
EXTERNAL142003,CUST42122797,36.0,ORIT20656571,1
EXTERNAL523072,CUST29796444,82.0,DXWJ11454381,1
EXTERNAL798869,CUST29796444,310.0,NBGW93911134,1
EXTERNAL734994,CUST29796444,1430.0,HNDP42899773,1
EXTERNAL218223,CUST29796444,242.0,XMKM26456287,1
CUST69054368,CUST29796444,40.0,FUHD45118597,1
EXTERNAL822650,CUST29796444,760.0,JCQE81757186,1
EXTERNAL564058,CUST29796444,145.0,LYAD53781209,1
CUST19747885,CUST29796444,600.0,YPBY38862056,1
CUST76520241,CUST29796444,2311.0,UXGW40722342,1
CUST22457515,CUST29796444,515.0,UNJH35524016,1
CUST96202436,CUST27143052,526.0,XKVW28847568,1
CUST42251298,CUST27143052,3305.0,VEME94170206,1
EXTERNAL605868,CUST27143052,55.0,IHLW85006880,1
EXTERNAL182264,CUST27143052,773.0,XUNK55572604,1
CUST67053406,CUST27143052,2723.0,HBYM66081649,1
