Source,Target,Amount,trxn_id,transaction type
CUST54678192,CUST88436666,97,VGZW25287761,1
EXTERNAL285340,CUST88436666,2033,NFEA56973479,1
EXTERNAL101573,CUST88436666,311,WDSE39740011,1
CUST20381723,CUST88436666,20.5,MFPL94071076,1
CUST43783621,CUST88436666,801,DCML74089228,1
EXTERNAL629657,CUST47761322,445,AHFX75979490,1
EXTERNAL960952,CUST47761322,1210,LSCC55288107,1
EXTERNAL291717,CUST47761322,178,YEFZ45184061,1
CUST33342203,CUST47761322,1473.5,ZZDY85558726,1
EXTERNAL193878,CUST47761322,160,IHUB64343413,1
EXTERNAL908010,CUST47761322,1540,AHQE44744618,1
EXTERNAL298447,CUST80923417,41.5,NZNC91400073,1
CUST70888325,CUST80923417,1743,SJEY85603904,1
CUST41020275,CUST80923417,156,YNGL36702989,1
EXTERNAL182880,CUST80923417,1536,RARV50677921,1
EXTERNAL895263,CUST80923417,1134,VDYN72329406,1
CUST30480621,CUST80923417,34,WGMQ33608781,1
EXTERNAL224910,CUST80923417,38.5,DUME50429536,1
EXTERNAL968651,CUST80923417,1374.5,DGSB11562795,1
CUST78190945,CUST80923417,455,XBCT97741971,1
CUST25780441,CUST80923417,280,JVJE17942488,1
CUST70289267,CUST80923417,929,GEGX22547376,1
EXTERNAL547694,CUST55614695,1,UUKS16474613,1
EXTERNAL126188,CUST55614695,910,OAWF40633533,1
CUST51470945,CUST55614695,106,WVPU96202262,1
CUST10288936,CUST55614695,24,GYOH62130288,1
CUST69971028,CUST55614695,103,SSUN76563924,1
CUST25062226,CUST55614695,305,TPRX89501487,1
EXTERNAL714726,CUST55614695,1606,RRAL92597518,1
EXTERNAL273233,CUST28125890,27.5,EOLP68858879,1
CUST82108688,CUST28125890,453,KOHU33916883,1
EXTERNAL316517,CUST28125890,505,CEGB71675453,1
CUST16696923,CUST28125890,216,ZMJF51217332,1
EXTERNAL491606,CUST28125890,465,YYPZ89898596,1
EXTERNAL779805,CUST28125890,1303.5,FZWZ27376972,1
EXTERNAL229133,CUST56773716,115,MOVI46895259,1
CUST56963108,CUST56773716,45,KAFH71808408,1
CUST46302125,CUST39216311,38,FZMR39391811,1
EXTERNAL801485,CUST39216311,1119,LCXR90109899,1
EXTERNAL192065,CUST39216311,992.5,CEJP17698105,1
CUST59790318,CUST39216311,194,CZTD52170835,1
CUST62525884,CUST39216311,457,CZUB47542016,1
CUST52409335,CUST39216311,159,MRXU39053052,1
EXTERNAL162913,CUST39216311,174,VFGQ91037704,1
CUST75738630,CUST15503361,1045,WVOA37556186,1
EXTERNAL754609,CUST15503361,2168,BECI59485839,1
EXTERNAL620178,CUST15503361,2444,HSBO40926899,1
EXTERNAL374192,CUST15503361,510,JPIK14006255,1
EXTERNAL113708,CUST43422083,575,XMHQ37437064,1
EXTERNAL650442,CUST43422083,854.5,IHHS40999705,1
EXTERNAL232088,CUST43422083,791.5,AUSK18927038,1
EXTERNAL700145,CUST43422083,30,CWXN28454356,1
EXTERNAL173049,CUST43422083,3035,ZCFI75659337,1
CUST53065611,CUST28813703,0,XKNO11874773,1
CUST68658227,CUST28813703,100,VESX42329305,1
EXTERNAL725844,CUST28813703,45,GBBJ50879370,1
EXTERNAL163291,CUST28813703,2635.5,JMXB75877024,1
CUST32614423,CUST28813703,2200,LSXJ33246978,1
CUST15535614,CUST28813703,2295,BIEY94670101,1
EXTERNAL311013,CUST28813703,3321.5,XWWZ54557822,1
EXTERNAL142003,CUST28813703,35,WNBC29253846,1
CUST11729791,CUST34756871,19,QOPM43856501,1
CUST91633011,CUST34756871,1685,MPBP33735199,1
EXTERNAL265097,CUST34756871,3420,WUJG24268453,1
EXTERNAL213972,CUST34756871,101,PSRO87381459,1
CUST61476178,CUST34756871,3164.5,YTIV68187390,1
CUST83113278,CUST34756871,3284,NCCV86745197,1
CUST53846162,CUST34756871,2620,UZFA34670735,1
EXTERNAL219312,CUST34756871,243,AFGF53108265,1
EXTERNAL346978,CUST34756871,536,UVZW43387465,1
EXTERNAL245561,CUST34756871,72,IAJV93393621,1
CUST89982665,CUST34756871,2455.5,WBFN10887029,1
EXTERNAL919103,CUST96855426,42.5,ITTX27234244,1
CUST78993896,CUST96855426,320,CKVA26507572,1
EXTERNAL934686,CUST85769551,129.5,WVAI56811680,1
EXTERNAL388585,CUST85769551,373,UPWJ38272376,1
EXTERNAL553006,CUST85769551,30,PEQR59436291,1
EXTERNAL523718,CUST85769551,92,FQKW55855332,1
EXTERNAL897633,CUST85769551,204,NVAW48678541,1
EXTERNAL532451,CUST85769551,1050,EGFD88555964,1
CUST68179710,CUST85769551,219,CHQK74233088,1
EXTERNAL971829,CUST38966266,888,GBLU92172144,1
CUST95914991,CUST38966266,1026,RMGD89888176,1
EXTERNAL219139,CUST38966266,256,RELX47181265,1
EXTERNAL239796,CUST38966266,41,EZCR76211158,1
EXTERNAL625840,CUST38966266,991,OHXV65753620,1
CUST60397178,CUST38966266,462.5,XKAE94687143,1
EXTERNAL935674,CUST99931838,2,YUFP70424272,1
CUST56970594,CUST99931838,1360,PIDE79983693,1
EXTERNAL455289,CUST99931838,132,HYEI95244719,1
CUST73508245,CUST99931838,344.5,BCXF58695698,1
EXTERNAL843673,CUST99931838,40,WRSM71488246,1
EXTERNAL579089,CUST99931838,586.5,KHGJ75626604,1
EXTERNAL198145,CUST99931838,4006,PYHW13250284,1
EXTERNAL886789,CUST99931838,165,JZJM80862708,1
EXTERNAL996791,CUST99931838,407,TQOR61193757,1
CUST45942328,CUST64222586,1717.5,FDAV75218508,1
EXTERNAL223243,CUST64222586,2422,AZWT84372037,1
CUST97051862,CUST64222586,896.5,POSO74731879,1
CUST80924419,CUST64222586,5227,IALH28844637,1
EXTERNAL499248,CUST64222586,311,VQLL96303016,1
EXTERNAL252045,CUST64222586,2079.5,ETCV85225306,1
CUST63305522,CUST64222586,115,ATDS52307549,1
CUST60397178,CUST64222586,402,GQAH25676120,1
CUST69069935,CUST64222586,876,AOZS53993886,1
EXTERNAL346271,CUST64222586,5,KHES63711674,1
EXTERNAL528473,CUST64222586,20,ONMI98727273,1
CUST29173920,CUST64222586,40,RQUX10842035,1
CUST23467943,CUST25100749,116,CDGS87061381,1
EXTERNAL176917,CUST25100749,192.5,UXIF14099092,1
EXTERNAL965952,CUST25100749,178,LHMM88039646,1
EXTERNAL487979,CUST25100749,171,UAEM43273520,1
EXTERNAL124579,CUST25100749,106,JCGN32102894,1
EXTERNAL766114,CUST25100749,121.5,DGMT20566628,1
CUST23052185,CUST41274277,228.5,KYUI58373385,1
CUST92215365,CUST41274277,383.5,BDYG70982434,1
CUST38761687,CUST41274277,215,PIIU41647919,1
CUST10371815,CUST41274277,1015,DSZM26039645,1
CUST68423906,CUST41274277,1605,MUVB18517789,1
EXTERNAL915648,CUST41274277,89.5,KSNO35097641,1
CUST47040003,CUST41274277,620.5,ZUXW93786821,1
CUST52341932,CUST41274277,1026,QUYL91463639,1
CUST80250243,CUST49987229,586,DQSA50414773,1
EXTERNAL625340,CUST26958534,866,LPBB20679416,1
CUST64512116,CUST26958534,310,DPXP19909039,1
EXTERNAL986490,CUST26958534,920,FPHU53634258,1
CUST73647827,CUST26958534,560,DXHU79964064,1
CUST99711782,CUST26958534,585,HXMB17038168,1
CUST14482109,CUST26958534,33,SNSC98193651,1
EXTERNAL430265,CUST26958534,16,LSAI37978631,1
CUST91491547,CUST26958534,372.5,FYWA38787432,1
EXTERNAL637769,CUST26958534,854,OMWP89544075,1
CUST56538301,CUST26958534,1070,QUMJ41801181,1
CUST38379014,CUST24564765,386,ODTC52378961,1
CUST83207566,CUST24564765,150,ZMPK70996670,1
EXTERNAL395957,CUST24564765,480,ATCM32751519,1
CUST75717553,CUST70236467,442,XFQK54305919,1
EXTERNAL634410,CUST70236467,264,UXUC84398774,1
EXTERNAL636908,CUST38998449,25,DBUN44272296,1
CUST10269415,CUST38998449,331,AVLG34213616,1
CUST10460247,CUST38998449,306,QLYZ73821515,1
EXTERNAL617245,CUST38998449,427,WEAD11960731,1
EXTERNAL268478,CUST38998449,491.5,UQHQ20343671,1
CUST48754900,CUST38998449,350,PREC89716021,1
EXTERNAL316142,CUST38998449,610,EEFO40985272,1
EXTERNAL172842,CUST38998449,60,IIRX51831143,1
EXTERNAL669004,CUST38998449,241,UEUO73256575,1
EXTERNAL340145,CUST38998449,138,YHZO97434367,1
CUST72111125,CUST99442802,24,ILLB25304596,1
EXTERNAL911900,CUST99442802,121.5,LQCG41099725,1
CUST42477359,CUST99442802,130,BXPD91176857,1
CUST54009858,CUST24434573,943.5,NIGP95233644,1
CUST84926966,CUST24434573,941.5,PPBR35716114,1
EXTERNAL191937,CUST24434573,920,MXXL15999408,1
CUST40142953,CUST24434573,11,EGOL23453950,1
EXTERNAL700888,CUST40709755,114,NANM96180389,1
CUST43701456,CUST40709755,1693,UICB91402400,1
CUST19674325,CUST40709755,97.5,SQYV27827050,1
EXTERNAL424571,CUST40709755,90.5,CWXV48880056,1
EXTERNAL262412,CUST94577407,414,EYTJ67340426,1
EXTERNAL845901,CUST94577407,19,KBLR12331623,1
CUST34500315,CUST94577407,194,NAPS11293509,1
CUST87558691,CUST94577407,9,WWUB93209627,1
CUST29132006,CUST94577407,0,XKFV87939079,1
EXTERNAL731463,CUST94577407,600,JUHI92878189,1
CUST39634777,CUST68147585,1146,EILM86704836,1
EXTERNAL144748,CUST68147585,2320,RCGI72716228,1
EXTERNAL734524,CUST68147585,20,ZZMD21494280,1
EXTERNAL930655,CUST68147585,908,RUII26392157,1
CUST55257702,CUST68147585,4,FZKU18058874,1
EXTERNAL868738,CUST68147585,3320,IGOI39330882,1
CUST53051735,CUST68147585,162,RBGW11008426,1
EXTERNAL963863,CUST68147585,275,RCFW97755920,1
EXTERNAL775754,CUST76493457,112,GTEE98919433,1
EXTERNAL637163,CUST76493457,1996.5,DSFS12885374,1
EXTERNAL730084,CUST76493457,8,IXMF18925767,1
EXTERNAL402518,CUST76493457,314,VCGK68674673,1
CUST64491020,CUST76493457,162,ILWY29891885,1
CUST14205127,CUST76493457,920,FUHU20164289,1
EXTERNAL924537,CUST76493457,5,YKJV76207475,1
CUST54173545,CUST76493457,398,IPKR64902017,1
EXTERNAL214066,CUST76493457,1873,FNGO22719551,1
CUST34886476,CUST99281574,2701.5,QCFH11546608,1
CUST19233927,CUST99281574,570,OOIF56725871,1
CUST70404941,CUST99281574,368,GYWZ51208385,1
EXTERNAL582731,CUST99281574,3,UASN62589670,1
EXTERNAL673461,CUST99281574,3.5,WUGB26827868,1
EXTERNAL600254,CUST99281574,5017,UYJC24533602,1
CUST79806622,CUST85302937,2992,RTHU50515302,1
EXTERNAL551181,CUST85302937,945,OURW55288057,1
EXTERNAL304204,CUST85302937,4480,LFKR48802337,1
EXTERNAL541074,CUST85302937,140,YMTU87366580,1
CUST58607423,CUST85302937,32.5,HXCC84589760,1
EXTERNAL951488,CUST85302937,27,VCJF79836986,1
CUST93943177,CUST85302937,121,UJTU82451221,1
CUST45070426,CUST85302937,10,FLRI10378972,1
EXTERNAL549508,CUST24255560,2038,MNNQ88952356,1
EXTERNAL304081,CUST24255560,0,KGFL22733531,1
EXTERNAL928369,CUST24255560,1,UVKD45768856,1
EXTERNAL674997,CUST24255560,1264,DGHT47185900,1
EXTERNAL432692,CUST58130513,1928,VUXI10449890,1
EXTERNAL328038,CUST58130513,2190,EUNH51737352,1
EXTERNAL675648,CUST58130513,127,CAKV52895316,1
CUST11358930,CUST58130513,100,VXTQ37144055,1
CUST22400846,CUST58130513,568,YFZZ52239544,1
CUST78749858,CUST29156003,1621,UGHM81535804,1
CUST75429953,CUST29156003,3331,VVCP12477508,1
CUST75744223,CUST29156003,741,FHNH55086094,1
CUST47035199,CUST29156003,3025,TKGQ30754922,1
CUST75744223,CUST29156003,3485,KRRE43795955,1
CUST88742195,CUST29156003,3553,GDAC77314640,1
EXTERNAL798251,CUST29156003,825,TNBP62632994,1
CUST93082199,CUST29156003,1847,OZGB75166632,1
CUST56676120,CUST29156003,1317,UPEJ88215515,1
CUST76943736,CUST55050625,6034,GUBH76591148,1
CUST87838931,CUST55050625,830,NMWS26243029,1
CUST41852582,CUST28564744,444,HWQA70212346,1
CUST34322603,CUST28564744,156,HZHO86485388,1
EXTERNAL502542,CUST28564744,33,YKGI34928820,1
CUST62781334,CUST28564744,448,KXUH77668183,1
EXTERNAL424750,CUST28564744,408,VABO59785389,1
EXTERNAL447678,CUST39648535,456,OWZJ80226415,1
CUST53655308,CUST39648535,5097,EXQV67587884,1
CUST59261028,CUST39648535,184,LMAF76372344,1
CUST28664180,CUST39648535,3370.5,IEOW44486298,1
EXTERNAL270778,CUST39648535,4116,PNLJ79984130,1
EXTERNAL609339,CUST39648535,230,NAMV73452013,1
EXTERNAL534903,CUST39648535,375,ABUO57618855,1
EXTERNAL885204,CUST39648535,730,YCEG35071164,1
CUST78571575,CUST33059790,4020.5,PIYS51082004,1
EXTERNAL838876,CUST33059790,120,RUDW86394594,1
CUST70275199,CUST33059790,4037.5,OCAA57026691,1
CUST85769551,CUST33059790,4260,ZGAN21196261,1
CUST85769551,CUST33059790,2754,WYYL62961602,1
EXTERNAL121789,CUST33059790,140,LFLS82951587,1
CUST85769551,CUST33059790,3312,XQZO84186048,1
EXTERNAL442222,CUST33059790,782,XJVX25977826,1
CUST22806740,CUST33059790,25,KRTM55012637,1
CUST85769551,CUST33059790,2200,XGAL12621643,1
CUST48654180,CUST33059790,5157,JARZ59734545,1
CUST88202891,CUST93823788,15,HNLY91944130,1
CUST67906626,CUST93823788,24,TABC63133825,1
CUST70114786,CUST93823788,87,MBHW98375440,1
CUST90691309,CUST93823788,592.5,DKXR97136581,1
CUST54519908,CUST93823788,840,DPUT41242469,1
EXTERNAL376290,CUST93823788,7946,ZUEG20941229,1
CUST85276955,CUST93823788,0,GYWC64493915,1
EXTERNAL343275,CUST93823788,54,YNTU55533960,1
CUST93572883,CUST93823788,65,QWHD56438770,1
CUST38366771,CUST71482189,763,NQQR20203921,1
CUST26691540,CUST71482189,1050,JCQE63589972,1
EXTERNAL493741,CUST75213349,120,SYYN48118359,1
CUST59287161,CUST75213349,320,WBIG94596170,1
EXTERNAL923192,CUST89273283,18,VKSU77539462,1
EXTERNAL852890,CUST89273283,25,MHPP27346628,1
EXTERNAL430716,CUST89273283,29,REKM28488911,1
CUST64624094,CUST89273283,131.5,GGRB60504262,1
CUST40330345,CUST89273283,1243,MZUM36089448,1
EXTERNAL392016,CUST89273283,2248.5,JPBT67481078,1
CUST97743364,CUST89273283,2094,RBOG92397669,1
CUST88698424,CUST89273283,2517.5,JTKZ46053692,1
EXTERNAL891240,CUST89273283,1418.5,ANEP46447905,1
EXTERNAL798254,CUST89273283,128,MPOG12358138,1
CUST66205854,CUST89273283,109.5,RUPK66432012,1
CUST52528253,CUST89273283,2762.5,VRWO48633707,1
EXTERNAL583145,CUST89273283,115,UZCU94160634,1
EXTERNAL869064,CUST89273283,256,WPVE37754493,1
EXTERNAL842187,CUST83124299,1153,BTWS96797156,1
CUST35864627,CUST83124299,196.5,ALHF74034361,1
EXTERNAL710815,CUST83124299,55,WTCK78973711,1
CUST50916723,CUST83124299,654,NMSN45676494,1
EXTERNAL337915,CUST83124299,100,FWTL25991857,1
EXTERNAL582501,CUST83124299,180,XORE49870605,1
EXTERNAL219927,CUST83124299,1212.5,RAZR58693655,1
CUST18026817,CUST83124299,157.5,VNUZ80559515,1
CUST82817460,CUST83124299,201,UEFX34430550,1
EXTERNAL803275,CUST48804147,2400,TKER17283856,1
CUST75523166,CUST48804147,394,KAOR99336665,1
EXTERNAL422208,CUST48804147,1250,PWGV30676434,1
EXTERNAL409515,CUST48804147,719.5,JCRH24620120,1
EXTERNAL836715,CUST48804147,454,UZLS98569750,1
CUST13115910,CUST48804147,650,LZNY29052862,1
CUST96314716,CUST48804147,28,NHGH65976362,1
CUST42116496,CUST48804147,5359,HCHK87944529,1
EXTERNAL521939,CUST68297791,460,ULZM81644873,1
EXTERNAL547317,CUST68297791,10,UXSF28824479,1
CUST85081048,CUST68297791,1638.5,GLZV53597941,1
EXTERNAL781991,CUST68297791,1302,SXBU89831382,1
EXTERNAL873090,CUST68297791,15,CSII95028313,1
CUST78483540,CUST68297791,256,EEYT79925846,1
EXTERNAL599493,CUST68297791,662,WLQZ72379669,1
EXTERNAL185792,CUST68297791,4100,IYAP10338247,1
CUST88460044,CUST68297791,734,CAKG93419837,1
EXTERNAL771191,CUST68297791,260,UYSK92946329,1
CUST58535989,CUST68297791,248,CMVZ50965826,1
CUST96421627,CUST68297791,238,NJZX56837466,1
EXTERNAL392716,CUST68297791,448,JRFS33372332,1
CUST64032162,CUST28984415,31,MFKY96156868,1
CUST52563437,CUST28984415,222,TOXF88011802,1
CUST16571613,CUST28984415,142,VHOQ49946154,1
CUST23971533,CUST28984415,420,CIBV28836872,1
EXTERNAL202744,CUST28984415,143,MJXT64816960,1
CUST73354712,CUST28984415,3992,LFXJ37901816,1
CUST16005122,CUST34502455,400,YVCI42232088,1
CUST42077250,CUST34502455,3225,HCLO93959138,1
CUST86806558,CUST34502455,2652.5,HPWT40190221,1
CUST64312034,CUST34502455,76,VVKL59551894,1
EXTERNAL788671,CUST34502455,70,ZDMS29140614,1
CUST50434152,CUST34502455,148,ZQJK15246544,1
EXTERNAL349588,CUST34502455,332,WTHR40827713,1
EXTERNAL914239,CUST34502455,40,EDQK29698424,1
CUST99587813,CUST34502455,200,BUKA51401568,1
EXTERNAL708029,CUST34502455,195,FPPS21160040,1
EXTERNAL500087,CUST34502455,179,KPQK97572758,1
EXTERNAL391585,CUST34502455,2476,FOBJ83654691,1
EXTERNAL210136,CUST34502455,173.5,MKBZ77859376,1
CUST50061831,CUST34502455,134.5,UQHV13147634,1
CUST27556028,CUST69837875,601,XMJT29273614,1
CUST90501518,CUST69837875,219,DPPA39837410,1
EXTERNAL972185,CUST69837875,148,DJMK46527749,1
EXTERNAL988892,CUST69837875,1410,ONXP30168173,1
EXTERNAL343110,CUST69837875,1328.5,PSCW94948449,1
EXTERNAL442341,CUST69837875,868,ZNXZ29671694,1
EXTERNAL150167,CUST69837875,1432,ZUBM91762678,1
EXTERNAL577117,CUST69837875,1286.5,OLZQ44827571,1
CUST53285652,CUST69837875,1360,EUUT65550715,1
CUST46020524,CUST69837875,587,BFTG67941897,1
CUST32098888,CUST49112623,184,QCHJ55401526,1
EXTERNAL668967,CUST49112623,3,HORP42316164,1
EXTERNAL435427,CUST49112623,1816.5,RKDZ91099537,1
CUST52017896,CUST49112623,493,KUFX65335791,1
CUST94108191,CUST49112623,102,GKTU82015199,1
CUST26725560,CUST79138251,2677,QRQR98785989,1
EXTERNAL380097,CUST79138251,26,OWIU91105266,1
EXTERNAL561422,CUST79138251,1078.5,IKYI34404524,1
CUST70009680,CUST56743898,530,ZNSE38365606,1
EXTERNAL789499,CUST56743898,320,RKZJ24378051,1
EXTERNAL405977,CUST56743898,132,FXQN98441812,1
CUST21108501,CUST56743898,128,NDOF95549523,1
EXTERNAL476883,CUST56743898,606.5,BATY85639348,1
CUST88358966,EXTERNAL718485,68.5,QJGC84414334,1
CUST49018307,EXTERNAL718485,3188.5,PYCW14773119,1
CUST81901840,EXTERNAL718485,22.5,WBIR73524155,1
CUST31692150,EXTERNAL718485,1394,FJRX16521013,1
CUST55126865,EXTERNAL718485,4664,NJSL78839840,1
CUST95907549,CUST20442883,77,SHVE22799130,1
EXTERNAL544940,CUST20442883,86.5,CITZ92747366,1
CUST65697157,CUST20442883,2210,SIZQ38492144,1
CUST48808682,CUST20442883,21,EVCW37473154,1
CUST36161145,CUST20442883,193,QNQN27615501,1
CUST57776704,CUST20442883,89.5,KZYC55425545,1
EXTERNAL588963,CUST20442883,103,LOZE10912835,1
CUST57566467,CUST20442883,605.5,PAKB42021190,1
CUST52677795,CUST90346975,1002,JETC90302978,1
EXTERNAL864289,CUST90346975,681,HPSW55539433,1
EXTERNAL905915,CUST90346975,52,APIJ36189879,1
CUST56773386,CUST90346975,251,VMRJ59798656,1
EXTERNAL888087,CUST90346975,1231,FVGX16326650,1
CUST11240383,CUST11546110,191,JNCI27939397,1
CUST49880853,CUST11546110,381,JQCI42197648,1
EXTERNAL178940,CUST11546110,892.5,GGZA95163164,1
CUST26756515,CUST11546110,225,GUTZ72620957,1
CUST82958519,CUST83256896,10,AFBB40807592,1
EXTERNAL801403,CUST83256896,108,GHLC54629825,1
EXTERNAL108979,CUST83256896,392,PJKM10701958,1
EXTERNAL365238,CUST83256896,500,ZIGJ25410721,1
CUST17601750,CUST12121537,930,DMZR78003518,1
CUST72078362,CUST95207491,9.5,OMCR98066444,1
EXTERNAL571370,CUST95207491,9,RGOG55148835,1
CUST48674114,CUST31299272,135,PWMP24702826,1
CUST28889884,CUST31299272,3189,XIHW56386957,1
EXTERNAL267361,CUST31299272,181,DHNU77740184,1
CUST66356997,CUST31299272,938,TKVP93613363,1
CUST38227557,CUST31299272,0,PXTX13036567,1
EXTERNAL435164,CUST92232880,861,SIKZ51652222,1
EXTERNAL825498,CUST92232880,329,YDOL88415184,1
CUST85551674,CUST92232880,1630,CJML67015950,1
EXTERNAL709678,CUST92232880,120,ITFJ25794739,1
EXTERNAL709562,CUST92232880,735,NIXF20393847,1
EXTERNAL536004,CUST92232880,119.5,IHFF41909922,1
CUST77488030,CUST84709973,850,LYJK59712433,1
EXTERNAL430047,CUST84709973,144,AKOH73924936,1
CUST48760648,CUST84709973,380,GAUK91575585,1
EXTERNAL176377,CUST84709973,90,MBOU37800376,1
CUST68493589,CUST84709973,639.5,FGXX65136900,1
CUST54667057,CUST84709973,1390,AMBI80384040,1
CUST17754730,CUST84709973,1710,CAEC96681951,1
CUST32026895,CUST84709973,1052,OKHU48975384,1
CUST40237962,CUST84709973,1680,HZCV88053598,1
CUST42369485,CUST84709973,58.5,KDYR39659211,1
CUST98885333,CUST84709973,22,AVQW29205062,1
CUST34994213,CUST84709973,290,TMSE57968802,1
CUST52542506,CUST84709973,118,NXHO14104762,1
CUST54417087,CUST84709973,1411,NIGI26467390,1
CUST45211266,CUST32419908,42.5,KEDF10603015,1
EXTERNAL703572,CUST32419908,198,CMEI65934915,1
EXTERNAL794590,CUST32419908,31,OZZO29606132,1
EXTERNAL546945,CUST32419908,136,JTFX72604064,1
EXTERNAL509044,CUST32419908,893,DFGS19139493,1
CUST17390793,CUST32419908,30,SOPB46999036,1
CUST36175302,CUST32419908,425,UXYM76907075,1
EXTERNAL725720,CUST55537469,3938,JYXU12092365,1
CUST72245507,CUST55537469,320,SZRG38137711,1
EXTERNAL520252,CUST18080503,65,HZDP60041894,1
CUST88375247,CUST18080503,238,ZDQB73215316,1
EXTERNAL743649,CUST18080503,1442.5,UBZC79926415,1
EXTERNAL889634,CUST18080503,1654,WYQQ10476880,1
CUST56609239,CUST18080503,189,YWIM39883032,1
EXTERNAL467617,CUST18080503,770.5,MDGH69422530,1
EXTERNAL202510,CUST18080503,65,ZRXK10681878,1
EXTERNAL601417,CUST18080503,269,AUWD83243994,1
EXTERNAL202889,CUST18080503,991,NJPX43503535,1
EXTERNAL179418,CUST18080503,1870,ZKSK43856460,1
CUST73504284,CUST34251561,660,LXVI58067335,1
CUST43182273,CUST34251561,2730.5,LUJH65092953,1
CUST45132020,CUST34251561,25,XIHS97114011,1
EXTERNAL194012,CUST34251561,2578,MDQV67502622,1
CUST76492569,EXTERNAL279728,480,MSPC24699490,1
CUST98189818,EXTERNAL279728,629,DHEU37491484,1
CUST83901026,EXTERNAL279728,725,TOWH94493518,1
CUST66655909,EXTERNAL938577,199,UNRH67914389,1
CUST64404118,EXTERNAL938577,431.5,MNRB39177117,1
CUST64881112,EXTERNAL938577,340,MHEC99694479,1
EXTERNAL390775,CUST76469825,2667,CAUI42347832,1
EXTERNAL645622,CUST76469825,747,JYYS75691181,1
EXTERNAL989823,CUST73810538,300,QCWA95822664,1
EXTERNAL148661,CUST73810538,65,RKPG36597005,1
EXTERNAL674294,CUST73810538,530,UHVO96506942,1
CUST78018685,CUST73810538,360,TMUC31980753,1
EXTERNAL761684,CUST48478896,710,JXVH61331512,1
EXTERNAL779767,CUST48478896,625,VSOJ76271011,1
CUST56917581,CUST48478896,73,VJJJ10606602,1
EXTERNAL228768,CUST48478896,345,DCCL87885939,1
CUST38005159,CUST92733696,4082,UEJX85128410,1
EXTERNAL259788,CUST92733696,60,ULMP85660749,1
CUST74440997,CUST92733696,151,PPRK79944203,1
CUST17604818,CUST92733696,954,AOVD99882340,1
CUST45753582,CUST50538854,609,TLBI65702462,1
CUST84618280,CUST50538854,32,HJAO69999607,1
CUST83438895,CUST50538854,206,XDAN79035249,1
CUST32170830,CUST50538854,1417,JSRV65284906,1
EXTERNAL675937,CUST50538854,934.5,DREI11581928,1
CUST43701456,CUST50538854,1779.5,ELRG13581047,1
CUST59025493,CUST50538854,110,GOBJ24598605,1
EXTERNAL301800,CUST49561640,24,WENQ90367677,1
EXTERNAL196864,CUST49561640,238,TZGI11020873,1
CUST24675376,CUST49561640,453,ETQB43010961,1
CUST84618280,CUST49561640,19.5,EPZD11825308,1
EXTERNAL124242,CUST49561640,3049.5,SBIC22854675,1
CUST45369083,CUST49561640,3361,TAVP82742279,1
CUST24455877,CUST49561640,1366,JRBQ58477967,1
CUST84626788,CUST49561640,1740,WUCZ19337203,1
EXTERNAL307018,CUST49561640,190,CRHN17355944,1
CUST89868202,CUST49561640,1754,QOGX90042039,1
EXTERNAL208475,CUST49561640,122,INLW38732885,1
EXTERNAL936233,CUST31366173,370,OFZP84358304,1
CUST54922934,CUST31366173,259,MMEY91072185,1
CUST19667354,CUST31366173,448,WYSC86918538,1
CUST60362400,CUST31366173,367.5,AIVN92012883,1
EXTERNAL139255,CUST31366173,99,UYNK83996633,1
CUST69228684,CUST19459381,174,YOVS73912334,1
EXTERNAL418818,CUST19459381,5291.5,LDEP85733474,1
EXTERNAL984831,CUST19459381,454,CUDP72364145,1
CUST90319384,CUST19459381,94.5,VZMS10993158,1
CUST61622671,CUST19459381,982.5,IKHO30590516,1
EXTERNAL868654,CUST12694182,240,RHBL94879116,1
CUST39947164,CUST12694182,3485,VWVT24573228,1
CUST16672713,CUST12694182,10,NEUZ51637111,1
CUST99971363,CUST12694182,1760,GHTQ34137520,1
CUST91097166,CUST12694182,384,YBPV62090756,1
EXTERNAL594983,CUST37497310,6834,FINQ27581936,1
CUST57138496,CUST37497310,23.5,MRXV76336195,1
EXTERNAL876716,CUST37497310,2345,VWZZ93033202,1
CUST15696237,CUST37497310,632,JOWK57151037,1
EXTERNAL429658,CUST37497310,228,AMIN60396516,1
CUST14438674,CUST37497310,955.5,MWIS36440144,1
EXTERNAL313357,CUST37497310,47,YYPX85345453,1
EXTERNAL881870,CUST37497310,575,ZXAD62483143,1
CUST60291321,CUST37497310,186.5,IBOA56778718,1
CUST41074813,CUST97404838,46,JPYH93901446,1
EXTERNAL676817,CUST97404838,1164,EKSX45725789,1
EXTERNAL302696,CUST97404838,2808,KFSN72491969,1
CUST37896362,CUST97404838,22,RWVR42624599,1
CUST55912680,CUST82014593,1826,XZPZ73911692,1
CUST64448493,CUST82014593,814,UKSP10520523,1
EXTERNAL944720,CUST29725513,25,PSLG78122839,1
CUST52037713,CUST29725513,417,YJHH72813964,1
CUST57502402,CUST29725513,1163,LCOC38600794,1
EXTERNAL600002,CUST29725513,573,ERPR84477289,1
EXTERNAL654182,CUST29725513,1922.5,VNWJ82584474,1
EXTERNAL141101,CUST29725513,40,HCTA97768376,1
CUST10255283,CUST29725513,1260,UIFX12305139,1
EXTERNAL517953,CUST86422958,2302,KZYU35834407,1
EXTERNAL211339,CUST86422958,40,TUDP73025580,1
